code_commune,code_dep_min,ROUSSEL,MÉLENCHON,MACRON,JADOT,DUPONT-AIGNAN,POUTOU,LASSALLE,HIDALGO,ARTHAUD,PÉCRESSE,LE PEN,ZEMMOUR
21251,21,3,24,32,12,0,3,1,0,1,13,18,11
14251,14,7,41,53,17,4,0,0,0,0,47,50,18
76251,76,8,54,46,12,1,1,3,11,0,38,32,11
51251,51,3,28,23,3,1,0,0,0,2,8,27,9
27251,27,16,71,43,14,0,4,3,0,1,38,45,11
60251,60,3,44,24,7,0,5,0,0,1,23,29,4
25251,25,3,20,25,10,3,0,3,0,4,11,13,0
70251,70,0,15,13,2,3,5,3,0,6,0,12,1
59251,59,11,48,32,12,1,2,0,0,6,16,34,12
39251,39,11,50,37,12,3,0,0,0,7,43,41,14
57251,57,12,49,31,6,3,0,5,0,3,19,33,12
50251,50,9,41,47,19,5,4,0,0,0,34,39,12
88251,88,35,164,110,26,9,12,4,24,10,103,103,25
52251,52,38,161,107,12,6,13,5,31,3,68,97,14
71251,71,24,72,76,15,3,8,5,0,8,50,67,20
77251,77,261,965,991,230,34,27,20,7,52,847,773,244
33251,33,16,72,106,32,1,6,0,16,0,83,61,26
61251,61,1,20,19,2,1,0,0,0,1,11,17,2
79251,79,26,67,102,24,8,1,1,18,0,66,68,27
89251,89,11,65,46,7,0,2,0,0,4,26,48,5
10251,10,6,41,29,1,3,4,2,1,0,26,40,11
32251,32,1,8,9,5,0,0,5,0,0,0,10,0
28251,28,32,121,105,24,3,9,1,18,6,83,109,24
45251,45,5,40,36,6,2,6,1,0,3,19,33,5
22251,22,149,583,1049,331,36,44,0,54,29,724,686,316
09251,09,6,18,18,13,0,2,4,0,1,25,11,5
40251,40,7,27,42,19,4,0,0,18,0,36,30,10
58251,58,13,58,49,12,1,3,4,11,0,46,32,10
47251,47,9,39,33,7,5,2,2,0,1,23,33,10
85251,85,15,47,70,9,0,9,2,6,3,47,69,18
12251,12,5,40,48,9,2,1,7,0,10,33,36,15
19251,19,2,28,44,14,3,4,0,0,3,29,24,5
41251,41,14,50,48,11,2,4,0,11,1,39,51,9
37251,37,19,79,95,30,2,9,0,0,5,48,83,27
18251,18,0,0,12,4,5,0,2,0,5,0,1,6
56251,56,193,727,1161,306,32,52,22,96,26,678,834,296
02252,02,6,0,12,5,5,0,2,0,0,0,1,7
14252,14,1,27,30,3,6,5,4,0,0,17,21,3
21252,21,0,10,11,4,5,0,5,0,3,1,6,0
76252,76,27,123,105,27,9,8,5,21,0,114,91,26
51252,51,11,76,54,15,1,7,4,0,3,18,49,15
27252,27,12,48,32,11,3,5,0,0,0,20,25,8
25252,25,7,5,11,2,1,4,2,0,3,0,12,5
60252,60,10,78,42,8,0,0,0,11,0,41,36,14
70252,70,9,28,12,5,1,0,1,1,6,13,17,2
95252,95,577,2198,3339,885,60,151,43,179,156,3154,2457,923
59252,59,65,379,260,83,1,15,8,2,12,280,207,81
39252,39,23,74,65,21,7,9,2,0,0,55,60,20
57252,57,10,72,45,11,0,8,2,0,3,47,37,17
50252,50,25,86,106,20,0,9,0,0,3,60,92,25
88252,88,10,19,20,0,0,3,5,0,0,8,15,0
62252,62,70,493,263,71,15,11,1,14,7,245,191,64
71252,71,15,46,46,8,0,6,0,2,2,36,37,17
56252,56,29,146,217,55,0,8,2,14,7,126,167,54
77252,77,13,51,59,17,3,0,1,5,4,57,43,12
33252,33,21,58,87,22,4,8,6,12,4,75,63,32
61252,61,1,19,24,2,0,0,0,13,0,10,16,4
89252,89,2,21,12,2,2,1,0,19,0,18,16,1
28252,28,11,19,23,7,4,0,5,0,5,0,18,10
32252,32,16,88,106,39,8,6,0,41,2,103,84,38
10252,10,0,14,9,0,4,4,1,0,0,0,9,0
45252,45,144,582,592,149,25,21,16,24,14,378,532,147
09252,09,6,6,7,3,3,0,1,0,5,0,9,1
79252,79,10,32,44,7,2,0,0,0,0,24,31,8
58252,58,4,23,20,10,5,0,2,0,2,0,14,10
85252,85,14,54,81,17,0,0,0,1,5,44,76,12
40252,40,7,59,63,28,4,4,0,11,0,65,48,23
47252,47,131,659,557,144,13,15,6,130,21,506,481,148
12252,12,11,38,68,10,0,0,3,32,1,46,46,9
86252,86,22,58,80,27,0,8,0,0,3,60,52,21
19252,19,7,34,66,12,4,2,4,1,0,55,40,21
18252,18,14,40,34,11,2,4,2,0,0,27,27,7
37252,37,11,32,56,14,0,2,0,7,4,41,36,14
41252,41,57,194,165,43,6,8,6,21,7,117,167,46
62253,62,2,13,3,2,5,5,0,0,0,0,7,7
02253,02,13,69,35,12,3,0,0,0,1,28,28,11
21253,21,9,17,14,3,0,4,0,2,2,15,10,2
76253,76,22,95,73,20,2,10,0,1,8,78,71,23
51253,51,11,33,23,3,6,0,0,0,0,21,30,4
25253,25,12,44,39,14,0,7,0,0,0,17,38,6
60253,60,12,70,50,11,0,7,0,0,1,31,38,7
70253,70,6,44,24,10,0,3,3,6,2,15,21,2
59253,59,160,847,554,168,26,24,8,54,23,617,464,159
95253,95,14,48,65,21,0,0,1,0,8,39,41,21
39253,39,4,32,22,12,1,6,0,2,2,28,24,7
57253,57,18,73,50,19,0,8,2,0,0,32,48,7
50253,50,2,19,21,2,0,0,0,19,0,16,18,2
88253,88,17,94,77,23,0,4,4,20,0,52,57,18
52253,52,3,36,20,6,0,4,0,0,0,1,14,9
71253,71,31,124,113,24,0,2,0,0,9,73,96,30
49253,49,27,85,135,29,2,7,0,7,2,77,117,36
77253,77,11,37,31,12,0,3,2,0,0,25,28,4
33253,33,21,89,131,35,4,6,0,29,9,108,95,40
89253,89,10,21,20,3,0,4,5,0,0,10,21,3
28253,28,32,130,115,25,4,5,3,0,6,71,99,31
32253,32,16,51,64,18,6,2,5,21,0,47,41,16
10253,10,9,9,18,8,0,6,5,0,0,0,22,4
45253,45,52,186,203,47,8,5,5,9,17,133,165,49
09253,09,6,46,38,14,0,0,3,10,0,47,22,16
40253,40,7,45,68,29,0,0,0,19,0,48,41,27
79253,79,18,53,83,19,7,0,0,0,4,55,62,19
58253,58,5,14,11,7,2,2,2,0,1,0,11,1
47253,47,12,65,65,19,1,0,3,8,0,53,54,17
12253,12,31,82,121,26,1,8,2,37,3,92,101,34
86253,86,12,55,58,14,1,9,0,10,7,51,40,20
19253,19,9,27,28,11,1,6,0,1,0,22,16,10
18253,18,12,63,54,17,1,2,0,0,1,37,41,16
37253,37,9,19,25,9,5,2,5,0,0,0,16,4
41253,41,10,38,35,12,0,2,5,0,0,11,30,8
56253,56,16,58,79,17,3,8,4,0,3,43,55,23
62254,62,15,110,50,14,2,5,0,5,5,54,43,10
02254,02,0,16,7,8,0,0,0,0,4,11,14,4
14254,14,43,147,187,43,1,11,0,11,0,144,154,47
76254,76,31,172,155,42,7,14,0,22,5,157,134,43
51254,51,3,29,23,6,5,2,4,8,3,12,29,2
27254,27,22,126,79,21,1,1,0,27,2,78,74,23
60254,60,16,72,50,14,0,2,1,0,0,29,46,7
59254,59,18,115,84,24,0,0,4,0,3,87,67,29
70254,70,3,38,32,8,0,6,0,6,3,16,19,6
95254,95,15,38,61,12,1,7,5,0,6,56,47,11
39254,39,4,9,16,2,5,5,2,0,3,0,15,0
57254,57,29,117,90,23,9,4,1,12,2,71,80,26
88254,88,7,11,6,6,0,6,5,0,0,0,11,3
21254,21,10,14,18,2,1,1,2,7,0,14,22,5
52254,52,0,14,4,7,5,0,0,0,5,0,11,5
71254,71,7,18,10,9,0,0,0,0,3,7,19,0
41254,41,5,26,28,9,0,0,0,0,0,18,18,8
25254,25,35,152,136,36,4,8,0,4,12,120,141,42
77254,77,35,144,126,28,1,4,6,0,7,125,114,32
33254,33,10,41,62,15,3,1,0,0,2,34,42,20
32254,32,12,42,43,18,0,4,3,0,3,28,32,10
28254,28,28,96,79,29,8,5,7,0,0,36,87,15
10254,10,16,49,33,10,0,0,3,12,0,23,42,2
89254,89,20,89,55,10,6,6,0,3,3,43,52,16
45254,45,66,287,274,73,10,15,9,6,6,199,248,61
22254,22,17,80,142,45,9,9,0,9,0,110,91,39
09254,09,0,26,28,11,1,7,0,9,0,28,13,5
40254,40,12,38,45,16,0,4,5,14,0,34,28,15
79254,79,6,40,50,20,0,6,2,0,3,33,43,17
47254,47,5,30,32,10,2,7,3,0,6,10,30,13
58254,58,16,76,71,21,2,6,3,0,3,29,53,16
85254,85,55,168,213,47,10,6,10,3,13,138,210,50
12254,12,46,187,298,63,2,11,5,98,10,224,239,76
86254,86,27,114,146,46,9,6,0,0,4,106,109,45
18254,18,17,73,65,14,2,1,5,14,8,58,64,13
19254,19,5,17,23,3,0,2,1,6,0,22,13,9
37254,37,38,151,192,59,1,11,6,19,10,145,153,49
56254,56,26,103,168,51,0,5,3,12,5,102,117,46
62255,62,13,140,67,14,7,0,2,10,2,70,56,25
02255,02,5,17,12,0,0,1,1,2,2,13,7,4
21255,21,11,31,32,7,1,0,3,9,0,23,27,6
76255,76,176,917,793,229,31,53,10,78,34,812,644,224
51255,51,0,0,2,0,4,0,0,0,3,0,0,1
25255,25,8,46,43,13,0,0,0,1,1,29,39,13
78255,78,64,228,533,125,3,15,0,55,8,291,464,107
70255,70,16,91,61,13,0,4,1,0,0,40,57,14
59255,59,18,76,57,17,0,3,3,0,2,60,54,17
60255,60,9,54,33,6,0,1,0,6,0,30,27,8
39255,39,1,25,27,8,5,0,5,0,0,12,22,8
57255,57,13,93,63,14,6,8,6,12,3,51,50,23
88255,88,3,14,7,0,5,0,0,0,6,0,12,7
22255,22,12,60,108,31,3,9,0,10,0,84,77,31
18255,18,31,111,99,22,4,7,3,20,2,94,91,19
71255,71,9,16,20,8,4,2,0,0,6,0,18,6
77255,77,63,234,234,65,0,9,10,17,13,193,178,59
33255,33,5,25,39,6,6,0,0,13,1,27,25,6
61255,61,11,67,53,14,4,5,0,0,7,22,65,15
89255,89,31,155,108,31,0,1,0,0,9,70,107,25
32255,32,4,17,18,11,0,3,4,0,6,4,19,2
28255,28,0,11,15,0,0,0,5,13,0,7,18,0
10255,10,7,46,31,6,0,0,0,0,3,17,29,7
45255,45,8,50,56,10,0,4,1,2,1,29,45,13
09255,09,0,3,8,0,0,0,0,0,0,2,8,4
40255,40,7,41,54,19,0,0,0,18,6,46,42,26
79255,79,14,32,47,14,2,0,0,5,0,31,26,8
47255,47,4,21,15,3,0,6,2,0,3,6,12,9
58255,58,11,46,46,13,3,0,4,0,0,26,35,12
85255,85,70,233,316,74,7,16,9,9,15,177,317,67
12255,12,19,67,98,23,1,6,0,10,0,72,77,17
86255,86,35,121,157,41,5,11,1,11,8,135,116,48
19255,19,45,179,268,58,7,14,6,38,16,191,169,63
37255,37,11,20,30,12,0,0,3,0,1,24,27,12
41255,41,15,53,46,8,0,1,0,0,0,27,34,13
56255,56,54,210,313,80,13,11,1,26,6,165,229,72
62256,62,0,33,15,0,0,0,0,2,2,23,14,2
02256,02,3,20,7,6,3,0,3,0,2,5,14,0
21256,21,11,39,39,7,0,4,5,0,0,21,28,9
14256,14,7,36,40,11,1,6,0,0,0,20,33,13
51256,51,13,48,33,12,0,6,0,0,0,13,45,7
25256,25,22,101,98,18,2,6,5,0,7,52,86,19
70256,70,20,122,68,17,3,4,0,7,5,52,68,19
59256,59,85,425,301,74,8,4,4,61,6,308,247,80
95256,95,61,215,320,93,13,11,2,31,15,308,221,94
57256,57,23,105,75,26,3,2,0,16,1,73,58,21
50256,50,78,327,351,96,15,18,5,31,15,241,315,105
88256,88,9,34,19,6,0,0,0,12,5,15,19,11
27256,27,15,77,50,12,1,0,0,8,0,51,47,15
52256,52,7,11,4,1,0,0,3,0,0,5,10,2
71256,71,9,57,52,20,5,0,0,0,2,36,49,15
77256,77,0,15,18,7,0,0,4,0,1,8,16,4
33256,33,105,455,641,177,14,41,10,73,24,521,412,188
89256,89,11,56,36,5,6,3,0,19,0,37,35,6
32256,32,66,271,323,111,6,10,6,67,12,274,256,121
28256,28,16,56,53,15,0,4,3,2,6,38,55,16
60256,60,28,196,119,21,9,6,8,26,2,111,105,20
10256,10,8,59,40,9,2,0,5,3,0,27,39,13
61256,61,0,23,16,0,1,0,0,0,6,8,19,2
45256,45,2,28,25,6,0,2,0,2,5,15,20,11
22256,22,24,97,150,49,9,5,2,0,2,98,98,53
09256,09,0,8,2,0,0,0,0,10,0,6,6,2
40256,40,15,62,84,25,4,1,0,29,1,62,63,26
79256,79,11,13,28,12,6,6,0,0,0,7,25,4
47256,47,8,12,11,8,4,0,5,0,0,0,8,0
58256,58,13,53,55,10,3,5,3,0,5,29,42,9
85256,85,31,114,170,37,2,5,6,0,1,89,157,26
12256,12,7,26,57,14,1,7,5,16,5,29,39,11
86256,86,34,108,151,34,3,4,2,14,5,108,100,44
18256,18,4,44,39,12,0,0,1,0,0,22,33,14
19256,19,7,29,43,7,0,1,0,34,0,37,27,7
41256,41,42,165,135,35,6,3,0,16,5,97,132,38
37256,37,4,34,36,14,3,7,3,2,3,31,36,10
56256,56,3,11,18,5,0,1,0,4,0,12,11,1
12257,12,23,61,109,25,3,8,3,4,6,77,84,20
62257,62,7,68,37,7,5,5,5,0,5,34,33,14
02257,02,6,63,31,9,0,0,0,17,6,33,34,4
21257,21,2,7,13,5,0,4,0,0,0,0,10,0
14257,14,41,183,234,68,15,17,5,0,10,155,186,60
76257,76,1,22,19,0,1,2,0,0,1,15,11,7
25257,25,9,38,32,9,1,7,1,0,3,2,35,10
60257,60,10,64,41,14,0,0,0,6,2,46,40,8
70257,70,16,102,73,19,2,5,3,0,1,49,62,16
59257,59,21,156,104,26,8,1,0,1,2,114,89,29
57257,57,5,19,8,6,1,5,0,0,0,9,8,0
88257,88,1,32,14,9,0,0,0,12,0,13,17,3
95257,95,89,340,477,131,1,17,0,29,28,442,336,128
56257,56,10,58,76,26,0,4,4,0,6,39,68,21
52257,52,6,15,8,7,0,2,5,0,0,1,11,2
49257,49,32,83,128,34,2,1,3,0,0,69,109,36
71257,71,22,83,66,23,6,5,0,0,6,39,55,24
77257,77,65,277,290,62,11,15,3,18,10,233,213,70
33257,33,11,31,58,16,3,4,0,0,2,46,30,11
89257,89,171,788,561,131,17,32,8,46,34,405,543,140
32257,32,0,6,9,4,0,6,0,6,0,12,10,0
28257,28,0,10,2,2,0,1,2,3,0,0,7,5
10257,10,4,0,7,0,4,0,0,0,4,0,0,2
61257,61,4,19,7,1,0,1,1,0,0,8,17,0
45257,45,18,58,56,14,0,1,1,0,0,24,55,12
22257,22,2,31,46,13,0,4,4,7,0,40,28,16
79257,79,38,140,216,56,7,10,2,33,8,149,140,60
47257,47,21,71,57,18,5,6,2,0,8,45,58,20
58257,58,7,0,8,7,2,1,1,0,0,0,0,5
09257,09,13,73,70,32,0,0,6,5,3,79,41,30
40257,40,29,129,176,52,3,8,4,37,3,141,123,69
86257,86,13,32,48,17,0,4,0,0,4,31,27,11
18257,18,21,70,77,13,5,6,0,0,7,49,62,23
19257,19,4,31,46,11,2,0,0,6,0,27,31,8
37257,37,47,145,171,49,10,12,3,14,8,134,157,44
62258,62,2,55,21,2,5,2,0,4,0,31,22,3
02258,02,6,74,28,7,4,0,0,5,0,36,30,4
21258,21,6,20,23,0,0,2,0,8,4,8,12,0
14258,14,211,768,922,263,25,30,6,65,23,670,746,250
27258,27,14,83,59,18,2,5,5,0,2,36,46,19
25258,25,58,265,236,53,6,23,7,0,16,163,230,61
60258,60,8,20,18,2,5,0,0,0,0,0,12,4
70258,70,58,311,180,41,12,7,1,32,4,149,163,36
95258,95,10,37,53,9,0,5,4,0,7,33,33,15
59258,59,66,329,229,70,7,9,5,5,11,255,191,67
39258,39,20,91,79,22,5,5,1,5,1,70,57,12
57258,57,9,12,15,0,0,6,0,5,0,7,7,5
50258,50,3,8,4,1,0,1,0,2,0,10,11,0
51258,51,7,25,27,10,0,0,0,0,0,16,24,5
12258,12,29,87,129,34,6,3,6,0,8,85,100,33
56258,56,51,179,314,82,6,15,2,6,12,193,226,76
52258,52,10,50,24,6,0,3,3,0,4,20,35,8
88258,88,23,119,95,18,1,6,0,16,5,73,80,28
61258,61,13,72,73,12,1,4,0,4,0,53,86,14
71258,71,17,47,43,12,1,1,0,4,3,42,43,20
77258,77,363,1335,1370,359,36,54,17,64,73,1218,1052,342
33258,33,2,22,46,16,0,3,0,0,3,30,28,15
32258,32,7,24,31,14,2,2,0,0,6,16,17,12
10258,10,14,50,28,11,1,0,0,0,1,4,39,6
45258,45,80,327,351,72,5,10,5,17,16,235,310,88
22258,22,66,292,522,164,9,32,2,8,18,363,348,153
09258,09,12,46,37,15,0,1,0,10,2,53,25,22
79258,79,11,34,59,19,0,6,1,1,0,43,47,15
58258,58,16,61,58,14,4,3,0,18,0,44,37,19
40258,40,4,17,32,13,1,0,0,6,0,21,17,11
47258,47,9,34,34,9,5,6,4,0,2,21,29,12
86258,86,47,196,250,72,11,14,0,32,10,210,191,67
19258,19,13,38,59,19,0,5,0,22,2,49,37,18
18258,18,20,87,76,18,5,1,0,0,0,58,65,20
76258,76,94,486,406,111,11,36,16,37,21,372,326,113
37258,37,7,28,36,6,5,0,0,23,0,24,27,7
41258,41,35,134,102,29,3,8,1,9,6,80,121,31
62259,62,37,250,140,39,14,10,5,10,7,118,113,40
02259,02,10,74,30,4,6,7,0,0,7,19,34,13
21259,21,11,39,35,11,1,0,2,0,1,20,30,6
27259,27,0,12,8,0,0,0,0,0,3,11,8,5
51259,51,6,27,18,3,2,0,1,0,5,13,26,7
25259,25,41,205,197,48,3,7,6,5,11,156,164,41
60259,60,26,119,79,21,7,0,0,0,8,72,74,23
70259,70,17,58,46,9,0,0,0,2,4,35,31,15
76259,76,397,2138,1842,492,75,105,31,137,68,1841,1474,514
59259,59,12,79,51,11,0,3,0,0,2,47,47,14
39259,39,1,0,6,0,0,0,1,5,0,2,5,0
57259,57,5,48,34,8,2,0,0,17,0,23,29,7
50259,50,13,59,66,16,2,7,1,11,0,45,60,23
10259,10,9,56,28,5,5,0,0,21,0,19,37,7
56259,56,27,121,187,50,1,5,4,0,8,112,145,54
88259,88,9,48,37,12,2,7,0,0,0,31,30,8
61259,61,0,6,6,5,2,6,0,0,0,0,10,6
71259,71,8,38,40,10,0,3,0,11,3,38,37,8
77259,77,58,210,208,53,4,1,6,0,19,152,167,50
33259,33,28,113,153,41,3,10,0,8,5,121,89,47
28259,28,8,38,33,8,2,4,0,0,6,15,29,4
89259,89,4,12,16,2,0,0,2,0,3,0,15,7
45259,45,39,141,141,33,5,11,1,0,6,79,112,36
22259,22,105,357,630,186,15,32,8,45,10,451,414,184
49259,49,59,196,319,71,9,14,8,0,16,186,263,70
09259,09,0,10,17,2,2,0,0,21,2,14,12,1
40259,40,3,30,51,18,4,6,4,8,1,37,28,15
79259,79,38,109,179,44,8,9,0,3,6,124,115,37
47259,47,0,22,14,4,5,0,0,0,5,5,8,5
58259,58,7,21,19,7,0,4,5,0,5,6,10,2
85259,85,31,120,166,27,4,6,0,30,8,87,156,36
12259,12,13,52,88,23,0,2,2,28,7,72,67,17
19259,19,10,23,25,4,5,7,0,0,6,15,22,3
18259,18,10,43,39,10,5,1,0,0,3,13,31,6
41259,41,18,99,88,23,4,5,5,14,0,63,88,19
37259,37,10,49,53,21,0,2,0,6,3,44,51,13
62260,62,2,48,22,4,0,7,0,11,6,21,20,5
02260,02,17,85,45,7,5,4,6,0,2,36,41,7
21260,21,7,13,13,1,0,0,2,0,0,14,15,9
14260,14,4,22,31,9,1,0,0,13,0,26,21,12
76260,76,43,207,168,55,3,9,6,0,8,159,138,42
27260,27,13,87,56,12,3,6,0,14,0,58,56,17
60260,60,16,105,69,21,7,6,4,0,0,32,63,14
70260,70,25,128,67,21,1,3,0,16,6,56,61,16
59260,59,104,619,422,124,22,17,13,44,8,442,363,118
57260,57,84,375,280,65,10,23,8,31,11,238,232,78
50260,50,40,163,202,53,0,2,10,11,5,131,163,51
49260,49,48,144,223,51,3,10,4,15,11,147,203,58
37260,37,15,53,58,13,5,0,4,0,2,48,57,15
52260,52,5,24,10,0,0,0,0,12,1,7,12,0
88260,88,4,23,12,1,2,1,0,0,2,17,21,3
51260,51,1,6,5,1,2,0,0,0,3,6,9,7
61260,61,12,66,50,8,7,2,6,5,3,34,59,14
22260,22,10,41,63,25,1,4,0,0,5,34,34,21
77260,77,41,155,149,35,0,1,3,29,10,146,117,34
33260,33,11,68,107,27,0,3,1,34,4,85,78,26
32260,32,7,5,11,0,0,0,0,0,0,3,11,7
28260,28,6,15,5,3,0,0,0,0,1,0,12,7
10260,10,18,87,57,10,1,1,0,4,5,35,55,6
45260,45,6,21,28,5,5,5,4,0,1,17,25,5
40260,40,4,35,51,13,0,0,3,13,5,31,27,14
47260,47,7,39,33,7,2,3,0,23,2,33,38,6
58260,58,31,160,150,47,8,4,4,0,10,86,107,45
85260,85,20,78,106,18,5,1,3,0,4,46,96,18
09260,09,0,0,4,3,0,4,0,0,0,0,4,1
12260,12,1,15,29,11,0,3,1,11,0,19,18,4
19260,19,5,20,36,8,6,6,0,0,6,8,17,7
86260,86,11,36,41,12,5,0,1,0,4,22,28,7
18260,18,4,12,6,1,1,0,4,0,5,0,6,4
41260,41,13,48,35,16,1,0,0,21,3,28,37,7
56260,56,1170,4174,6719,1752,187,309,69,383,202,3992,5005,1748
62261,62,115,900,461,138,30,30,7,57,7,499,371,133
02261,02,13,55,27,5,0,0,0,13,4,33,28,4
21261,21,11,69,83,24,5,8,6,0,0,55,59,14
27261,27,13,72,37,8,1,5,0,6,2,46,36,7
60261,60,15,80,47,17,5,2,0,12,0,41,48,8
25261,25,0,10,4,0,5,4,2,0,0,4,8,4
70261,70,31,204,114,29,10,13,3,4,4,96,112,32
78261,78,9,42,81,17,0,4,5,18,0,49,78,21
49261,49,210,680,1042,265,35,44,4,56,44,650,930,257
59261,59,28,174,129,37,6,6,3,9,3,143,113,36
39261,39,1,15,23,9,2,0,5,0,0,10,17,0
57261,57,40,155,122,25,6,9,0,26,6,115,101,32
76261,76,6,53,44,10,7,0,1,3,4,41,41,10
56261,56,40,124,183,52,6,6,0,20,0,119,152,53
50261,50,5,20,16,1,2,0,5,0,2,9,15,9
88261,88,26,83,65,11,1,3,3,1,8,53,57,10
14261,14,10,38,50,9,0,2,2,0,2,18,39,13
61261,61,4,9,23,4,2,6,2,0,0,0,26,8
71261,71,19,70,76,15,0,7,3,5,5,52,55,19
77261,77,44,128,136,35,2,10,10,2,9,99,105,37
33261,33,27,99,134,42,0,5,5,0,7,90,87,42
89261,89,14,39,29,4,5,4,5,0,4,2,31,5
32261,32,4,42,42,17,0,4,5,0,2,32,35,12
28261,28,17,68,58,15,0,5,0,5,2,44,63,21
10261,10,31,127,84,11,7,6,0,0,7,25,102,23
22261,22,8,34,41,19,5,7,0,0,0,22,31,16
45261,45,34,150,154,37,1,8,1,0,7,99,128,35
40261,40,62,223,301,109,8,20,7,43,13,259,221,101
09261,09,99,598,555,200,17,38,12,65,31,760,354,212
58261,58,31,147,144,39,7,13,0,0,8,115,96,32
85261,85,6,28,32,7,3,0,1,3,0,19,33,12
12261,12,0,8,16,0,3,0,4,14,0,15,14,0
19261,19,19,48,79,22,2,8,5,0,7,46,44,16
86261,86,42,208,244,68,14,12,8,49,8,207,179,63
18261,18,10,57,54,15,3,1,2,0,7,33,35,9
41261,41,4,16,17,0,0,5,0,0,3,1,21,4
37261,37,2736,9451,12387,3428,391,613,171,727,382,9371,10640,3400
62262,62,47,294,153,36,12,13,0,0,2,140,126,45
02262,02,8,49,24,10,0,5,0,0,6,13,14,0
21262,21,0,0,5,3,3,0,2,0,0,0,0,4
76262,76,6,16,18,4,0,0,0,0,0,13,18,2
51262,51,47,240,186,47,8,10,4,41,9,126,181,36
25262,25,6,45,47,13,7,6,0,6,0,41,49,11
78262,78,25,85,174,37,6,1,5,0,2,99,174,39
70262,70,1,23,15,3,2,1,1,0,0,12,17,3
59262,59,47,250,172,40,11,15,8,13,4,174,158,40
39262,39,2,17,12,6,2,1,3,0,0,18,8,2
57262,57,21,97,70,18,6,5,0,0,0,59,65,21
50262,50,12,45,61,19,7,2,0,2,0,34,47,9
88262,88,13,77,48,17,4,5,1,6,2,49,46,11
56262,56,68,217,379,108,6,10,13,5,8,237,302,98
60262,60,8,30,17,3,6,3,3,12,4,15,16,5
61262,61,4,12,7,0,0,0,5,2,5,4,15,0
71262,71,9,17,19,1,2,0,0,0,5,0,20,10
77262,77,10,45,55,7,0,0,3,14,1,45,35,10
33262,33,84,349,498,148,10,31,3,5,14,384,313,136
89262,89,4,26,10,8,4,1,1,7,6,8,21,11
32262,32,5,35,35,12,0,0,5,3,0,34,35,16
10262,10,16,64,36,6,5,5,2,0,5,13,54,14
22262,22,56,200,336,99,3,20,8,14,7,232,211,101
49262,49,14,55,96,22,0,5,6,0,5,60,77,22
45262,45,10,18,22,3,0,0,0,0,5,0,19,6
40262,40,5,28,40,19,5,0,0,2,1,28,31,16
09262,09,10,42,45,17,2,3,3,0,0,54,28,22
47262,47,5,50,35,16,2,7,0,0,7,33,37,8
85262,85,89,280,390,71,18,19,4,34,8,228,393,76
58262,58,9,37,33,4,4,0,0,7,2,22,18,9
12262,12,14,66,94,24,0,8,0,19,8,72,80,24
86262,86,18,61,74,17,0,0,3,14,1,67,61,19
19262,19,1,18,30,4,3,6,1,0,0,10,17,4
18262,18,13,43,36,9,5,7,0,0,5,37,30,5
41262,41,34,139,100,26,4,1,4,16,0,78,112,31
37262,37,11,27,39,11,4,0,4,3,0,37,32,17
62263,62,131,1000,529,160,31,20,14,31,10,531,400,144
02263,02,0,28,15,0,4,2,0,0,0,6,13,3
51263,51,12,41,36,6,0,1,5,0,6,24,39,8
60263,60,6,36,19,9,2,0,5,1,5,24,16,8
21263,21,49,194,197,53,10,13,5,0,5,117,189,56
78263,78,55,171,382,100,8,7,11,9,22,198,340,76
25263,25,1,18,20,8,1,0,0,6,0,16,27,11
70263,70,3,44,32,10,0,4,0,1,4,17,25,10
59263,59,25,170,117,27,8,1,0,9,7,135,93,31
39263,39,6,53,47,13,6,0,0,0,0,29,42,15
57263,57,28,113,81,21,0,5,6,0,0,51,60,23
76263,76,28,152,136,33,8,12,6,0,6,131,106,31
50263,50,10,35,52,8,1,0,2,2,4,30,47,16
88263,88,9,36,17,2,5,5,0,3,3,22,16,6
27263,27,42,170,119,34,6,2,4,13,10,97,103,20
22263,22,4,23,52,17,0,7,4,0,5,38,30,11
71263,71,196,757,668,199,19,36,3,43,19,557,610,176
77263,77,2,24,31,2,0,0,1,8,0,27,26,2
33263,33,3,24,24,3,0,3,0,16,0,19,13,11
32263,32,8,8,16,10,0,5,3,0,0,0,10,8
28263,28,6,36,29,12,1,2,0,0,0,11,32,12
89263,89,114,522,363,105,14,22,6,0,28,274,374,96
61263,61,6,30,17,3,1,5,3,0,3,4,31,3
10263,10,13,68,42,5,3,0,0,30,0,35,55,8
45263,45,2,26,26,11,0,4,2,0,2,13,27,6
40263,40,4,36,53,17,3,6,5,0,4,28,35,22
09263,09,4,1,6,3,4,0,0,0,0,0,3,1
79263,79,12,45,76,19,0,6,3,25,4,57,50,14
47263,47,20,69,67,22,7,3,0,0,8,46,50,14
58263,58,7,21,29,3,3,2,0,0,0,11,23,12
56263,56,67,234,363,88,1,13,7,26,0,228,263,97
12263,12,21,51,87,25,0,8,2,18,6,73,69,20
86263,86,61,254,314,82,7,18,7,16,5,269,229,92
19263,19,5,29,45,5,1,6,0,0,5,32,28,15
18263,18,19,78,74,18,0,8,0,8,7,55,57,16
37263,37,62,208,275,70,15,9,9,12,12,217,240,75
62264,62,35,230,121,27,9,8,0,0,6,110,86,35
02264,02,15,125,74,11,3,8,5,4,0,70,64,11
76264,76,9,49,43,16,0,0,2,0,6,41,41,8
60264,60,13,71,50,14,0,0,0,0,0,46,38,11
